Slot;Anzahl
660;1
661;0
662;0
663;0
664;0
665;1
666;0
667;0
668;0
669;0
670;0
671;0
672;1
673;0
674;0
675;3
676;0
677;1
678;0
679;0
680;0
681;0
682;0
683;0
684;0
685;0
686;0
687;0
688;0
689;0
690;3
691;0
692;0
693;0
694;0
695;1
696;0
697;0
698;0
699;0
700;0
701;0
702;0
703;0
704;0
705;0
706;0
707;0
708;0
709;0
710;0
711;0
712;0
713;0
714;0
715;1
716;0
717;0
718;0
719;0
